Volatility 3 Framework 2.28.1

Offset	Record Type	Record Number	Link Count	MFT Type	Permissions	Attribute Type	Created	Modified	Updated	Accessed	Filename
* 0x3b3490b0	FILE	304	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	en-US
0x3b349450	FILE	305	2	DirInUse	N/A	STANDARD_INFORMATION	2009-07-14 03:20:08.000000 UTC	2015-04-24 20:26:00.000000 UTC	2017-01-29 03:12:50.000000 UTC	2015-04-24 20:26:00.000000 UTC	N/A
* 0x3b3494b0	FILE	305	2	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	INTERN~1
* 0x3b349520	FILE	305	2	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	Internet Explorer
0x3b349850	FILE	306	1	DirInUse	N/A	STANDARD_INFORMATION	2011-04-12 08:17:53.000000 UTC	2015-04-24 20:26:00.000000 UTC	2017-01-29 03:12:50.000000 UTC	2015-04-24 20:26:00.000000 UTC	N/A
* 0x3b3498b0	FILE	306	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	en-US
0x3b349c50	FILE	307	1	DirInUse	N/A	STANDARD_INFORMATION	2009-07-14 05:32:38.000000 UTC	2015-04-26 04:24:18.000000 UTC	2017-01-29 03:12:50.000000 UTC	2015-04-26 04:24:18.000000 UTC	N/A
* 0x3b349cb0	FILE	307	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	SIGNUP
0x3b355050	FILE	45044	2	File	N/A	STANDARD_INFORMATION	2009-07-14 04:57:12.000000 UTC	2009-07-14 04:57:12.000000 UTC	2017-01-29 03:08:26.000000 UTC	2009-07-14 04:57:12.000000 UTC	N/A
* 0x3b3550b0	FILE	45044	2	File	Archive	FILE_NAME	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	SPIDER~1.LNK
* 0x3b355128	FILE	45044	2	File	Archive	FILE_NAME	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	SpiderSolitaireMCE.lnk
0x3b355450	FILE	45045	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:41:19.000000 UTC	2015-04-24 20:41:19.000000 UTC	2017-01-29 00:45:13.000000 UTC	2015-04-24 20:41:19.000000 UTC	N/A
* 0x3b3554b0	FILE	45045	2	File	Archive	FILE_NAME	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	STICKY~1.LNK
* 0x3b355528	FILE	45045	2	File	Archive	FILE_NAME	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	Sticky Notes.lnk
0x3b355850	FILE	45046	2	File	N/A	STANDARD_INFORMATION	2009-07-14 04:54:57.000000 UTC	2009-07-14 04:54:58.000000 UTC	2017-01-29 00:45:13.000000 UTC	2009-07-14 04:54:57.000000 UTC	N/A
* 0x3b3558b0	FILE	45046	2	File	Archive	FILE_NAME	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	SYNCCE~1.LNK
* 0x3b355928	FILE	45046	2	File	Archive	FILE_NAME	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	Sync Center.lnk
0x3b355c50	FILE	45047	2	File	N/A	STANDARD_INFORMATION	2009-07-14 04:53:33.000000 UTC	2009-07-14 04:53:33.000000 UTC	2017-01-29 00:45:14.000000 UTC	2009-07-14 04:53:33.000000 UTC	N/A
* 0x3b355cb0	FILE	45047	2	File	Archive	FILE_NAME	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	SYSTEM~1.LNK
* 0x3b355d28	FILE	45047	2	File	Archive	FILE_NAME	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	2017-01-29 03:08:07.000000 UTC	System Configuration.lnk
0x3b3ae050	FILE	22536	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:09:09.000000 UTC	2012-02-17 18:28:15.000000 UTC	2017-01-29 02:58:49.000000 UTC	2015-04-24 20:09:09.000000 UTC	N/A
* 0x3b3ae0b0	FILE	22536	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_4_for_KB2621440~31bf3856ad364e35~amd64~~6.1.1.5.cat
* 0x3b3ae180	FILE	22536	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PA7F9B~1.CAT
0x3b3ae450	FILE	22537	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:12:12.000000 UTC	2015-04-24 20:12:12.000000 UTC	2017-01-29 02:58:49.000000 UTC	2015-04-24 20:12:12.000000 UTC	N/A
* 0x3b3ae4b0	FILE	22537	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	F20BA4~1.CAT
* 0x3b3ae528	FILE	22537	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	f20ba4d4390b3d4635abaf31099be3a2a8d56df346a4856f9f7c9ef8294676be.cat
0x3b3ae850	FILE	22538	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:12:12.000000 UTC	2013-04-12 17:40:01.000000 UTC	2017-01-29 02:58:49.000000 UTC	2015-04-24 20:12:12.000000 UTC	N/A
* 0x3b3ae8b0	FILE	22538	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_2_for_KB2835361~31bf3856ad364e35~amd64~~6.1.1.3.cat
* 0x3b3ae980	FILE	22538	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PA6046~1.CAT
0x3b3aec50	FILE	22539	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:12:12.000000 UTC	2013-04-12 17:40:01.000000 UTC	2017-01-29 02:58:49.000000 UTC	2015-04-24 20:12:12.000000 UTC	N/A
* 0x3b3aecb0	FILE	22539	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_2_for_KB2835361~31bf3856ad364e35~amd64~~6.1.1.3.cat
* 0x3b3aed80	FILE	22539	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PA6046~1.CAT
0x3b3b0050	FILE	23928	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:15:59.000000 UTC	2014-01-24 14:46:26.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:15:59.000000 UTC	N/A
* 0x3b3b00b0	FILE	23928	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	Package_for_KB2928562~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x3b3b0180	FILE	23928	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	PAF5FC~1.CAT
0x3b3b0450	FILE	23929	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:16:03.000000 UTC	2014-01-29 07:40:42.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:16:03.000000 UTC	N/A
* 0x3b3b04b0	FILE	23929	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	Package_for_KB2929733_SP1~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x3b3b0588	FILE	23929	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	PAAC2F~1.CAT
0x3b3b0850	FILE	23930	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:16:03.000000 UTC	2014-01-29 07:40:42.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:16:03.000000 UTC	N/A
* 0x3b3b08b0	FILE	23930	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	Package_for_KB2929733_SP1~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x3b3b0988	FILE	23930	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	PAAC2F~1.CAT
0x3b3b0c50	FILE	23931	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:16:03.000000 UTC	2014-01-29 07:40:42.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:16:03.000000 UTC	N/A
* 0x3b3b0cb0	FILE	23931	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x3b3b0d80	FILE	23931	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	PA6182~1.CAT
0x3b3c1050	FILE	43528	1	File	N/A	STANDARD_INFORMATION	2009-07-14 05:31:48.000000 UTC	2010-11-21 03:28:58.000000 UTC	2017-01-29 03:08:08.000000 UTC	2009-07-14 05:31:48.000000 UTC	N/A
* 0x3b3c10b0	FILE	43528	1	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	sbp2.inf
0x3b3c1450	FILE	43529	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:32:03.000000 UTC	2010-11-21 03:26:58.000000 UTC	2017-01-29 03:08:08.000000 UTC	2010-11-21 03:26:58.000000 UTC	N/A
* 0x3b3c14b0	FILE	43529	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	AM68A0~1.INF
* 0x3b3c1528	FILE	43529	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	amd64_microsoft-windows-s..urationengineclient_31bf3856ad364e35_6.1.7601.17514_none_9633e7caefbaf953_sceregvl.inf_9fe633c0
0x3b3c1850	FILE	43530	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:24:32.000000 UTC	2010-11-21 03:24:32.000000 UTC	2017-01-29 03:08:08.000000 UTC	2010-11-21 03:24:32.000000 UTC	N/A
* 0x3b3c18b0	FILE	43530	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	sceregvl.inf
* 0x3b3c1928	FILE	43530	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	sceregvl.inf
0x3b3c1c50	FILE	43531	2	File	N/A	STANDARD_INFORMATION	2009-07-13 20:28:24.000000 UTC	2009-07-13 20:28:24.000000 UTC	2017-01-29 03:08:08.000000 UTC	2009-07-13 20:28:24.000000 UTC	N/A
* 0x3b3c1cb0	FILE	43531	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	SCRAWPDO.inf
* 0x3b3c1d28	FILE	43531	2	File	Archive	FILE_NAME	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	2017-01-29 03:07:47.000000 UTC	scrawpdo.inf
0x3b3c7050	FILE	164	1	DirInUse	N/A	STANDARD_INFORMATION	2011-04-12 08:17:53.000000 UTC	2011-04-12 08:17:53.000000 UTC	2017-01-29 03:12:50.000000 UTC	2011-04-12 08:17:53.000000 UTC	N/A
* 0x3b3c70b0	FILE	164	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	en-US
0x3b3c7450	FILE	165	1	DirInUse	N/A	STANDARD_INFORMATION	2009-07-14 05:32:38.000000 UTC	2011-04-12 08:17:53.000000 UTC	2017-01-29 03:12:50.000000 UTC	2011-04-12 08:17:53.000000 UTC	N/A
* 0x3b3c74b0	FILE	165	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	Hearts
0x3b3c7850	FILE	166	1	DirInUse	N/A	STANDARD_INFORMATION	2011-04-12 08:17:53.000000 UTC	2011-04-12 08:17:53.000000 UTC	2017-01-29 03:12:50.000000 UTC	2011-04-12 08:17:53.000000 UTC	N/A
* 0x3b3c78b0	FILE	166	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	en-US
0x3b3c7c50	FILE	167	1	DirInUse	N/A	STANDARD_INFORMATION	2011-04-12 08:28:22.000000 UTC	2015-04-24 20:41:18.000000 UTC	2017-01-29 03:12:50.000000 UTC	2015-04-24 20:41:18.000000 UTC	N/A
* 0x3b3c7cb0	FILE	167	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	Mahjong
0x3b3c9050	FILE	1832	1	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:24.000000 UTC	2015-04-24 20:44:29.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:29.000000 UTC	N/A
* 0x3b3c90b0	FILE	1832	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	0816
0x3b3c9450	FILE	1833	2	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:24.000000 UTC	2015-04-24 20:44:24.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:24.000000 UTC	N/A
* 0x3b3c94b0	FILE	1833	2	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	ASPNET~1
* 0x3b3c9520	FILE	1833	2	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	aspnet_state
0x3b3c9850	FILE	1834	1	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:24.000000 UTC	2015-04-24 20:44:24.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:24.000000 UTC	N/A
* 0x3b3c98b0	FILE	1834	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	0000
0x3b3c9c50	FILE	1835	1	DirInUse	N/A	STANDARD_INFORMATION	2015-04-24 20:44:24.000000 UTC	2015-04-24 20:44:24.000000 UTC	2017-01-29 03:12:52.000000 UTC	2015-04-24 20:44:24.000000 UTC	N/A
* 0x3b3c9cb0	FILE	1835	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	2017-01-29 02:58:25.000000 UTC	0001
0x3b3d9050	FILE	32464	1	File	N/A	STANDARD_INFORMATION	2015-04-24 20:16:44.000000 UTC	2015-04-24 20:16:44.000000 UTC	2017-01-29 03:01:54.000000 UTC	2015-04-24 20:16:44.000000 UTC	N/A
* 0x3b3d90b0	FILE	32464	1	File	Archive	FILE_NAME	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	mscorlib.dll
0x3b3d9450	FILE	32465	1	File	N/A	STANDARD_INFORMATION	2015-04-24 20:16:43.000000 UTC	2015-04-24 20:16:43.000000 UTC	2017-01-29 03:01:55.000000 UTC	2015-04-24 20:16:43.000000 UTC	N/A
* 0x3b3d94b0	FILE	32465	1	File	Archive	FILE_NAME	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	mscorlib.dll
0x3b3d9850	FILE	32466	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:47:24.000000 UTC	2015-04-24 20:47:24.000000 UTC	2017-01-29 03:01:56.000000 UTC	2015-04-24 20:47:24.000000 UTC	N/A
* 0x3b3d98b0	FILE	32466	2	File	Archive	FILE_NAME	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	MSCORL~1.DLL
* 0x3b3d9928	FILE	32466	2	File	Archive	FILE_NAME	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	mscorlib.ni.dll
0x3b3d9c50	FILE	32467	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:47:42.000000 UTC	2015-04-24 20:47:42.000000 UTC	2017-01-29 03:01:56.000000 UTC	2015-04-24 20:47:42.000000 UTC	N/A
* 0x3b3d9cb0	FILE	32467	2	File	Archive	FILE_NAME	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	MSCORL~1.DLL
* 0x3b3d9d28	FILE	32467	2	File	Archive	FILE_NAME	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	2017-01-29 03:01:17.000000 UTC	mscorlib.ni.dll
0x3b3dc050	FILE	69080	2	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:53.000000 UTC	2011-04-12 08:17:46.000000 UTC	2017-01-29 03:09:15.000000 UTC	2011-04-12 08:17:46.000000 UTC	N/A
* 0x3b3dc0b0	FILE	69080	2	File	Archive	FILE_NAME	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	AM9823~1.MUI
* 0x3b3dc128	FILE	69080	2	File	Archive	FILE_NAME	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	amd64_microsoft-windows-dns-client.resources_31bf3856ad364e35_6.1.7600.16385_en-us_18f35f70f89526d1_dnsapi.dll.mui_97465f8a
0x3b3dc450	FILE	69081	3	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:22.000000 UTC	2011-04-12 08:17:22.000000 UTC	2017-01-29 03:09:15.000000 UTC	2011-04-12 08:17:46.000000 UTC	N/A
* 0x3b3dc4b0	FILE	69081	3	File	Archive	FILE_NAME	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	DNSAPI~1.MUI
* 0x3b3dc528	FILE	69081	3	File	Archive	FILE_NAME	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	dnsapi.dll.mui
* 0x3b3dc5a0	FILE	69081	3	File	Archive	FILE_NAME	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	dnsapi.dll.mui
0x3b3dc850	FILE	69082	3	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:17.000000 UTC	2011-04-12 08:17:17.000000 UTC	2017-01-29 03:09:15.000000 UTC	2011-04-12 08:17:46.000000 UTC	N/A
* 0x3b3dc8b0	FILE	69082	3	File	Archive	FILE_NAME	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	DNSAPI~1.MUI
* 0x3b3dc928	FILE	69082	3	File	Archive	FILE_NAME	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	dnsapi.dll.mui
* 0x3b3dc9a0	FILE	69082	3	File	Archive	FILE_NAME	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	dnsapi.dll.mui
0x3b3dcc50	FILE	69083	2	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:53.000000 UTC	2011-04-12 08:17:46.000000 UTC	2017-01-29 03:09:15.000000 UTC	2011-04-12 08:17:46.000000 UTC	N/A
* 0x3b3dccb0	FILE	69083	2	File	Archive	FILE_NAME	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	WOW64_~2.MUI
* 0x3b3dcd28	FILE	69083	2	File	Archive	FILE_NAME	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	2017-01-29 03:09:13.000000 UTC	wow64_microsoft-windows-dns-client.resources_31bf3856ad364e35_6.1.7600.16385_en-us_234809c32cf5e8cc_dnsapi.dll.mui_97465f8a
0x3b42c050	FILE	22556	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:18:50.000000 UTC	2014-08-01 21:15:43.000000 UTC	2017-01-29 02:58:49.000000 UTC	2015-04-24 20:18:50.000000 UTC	N/A
* 0x3b42c0b0	FILE	22556	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_38_for_KB2976627~31bf3856ad364e35~amd64~~11.2.1.0.cat
* 0x3b42c188	FILE	22556	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PAB0B4~1.CAT
0x3b42c450	FILE	22557	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:37.000000 UTC	2015-04-24 20:06:37.000000 UTC	2017-01-29 02:58:49.000000 UTC	2015-04-24 20:06:37.000000 UTC	N/A
* 0x3b42c4b0	FILE	22557	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	F37A83~1.CAT
* 0x3b42c528	FILE	22557	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	f37a83180f3903201c9f7a4c59c7f04feb6281e1d635ae13269ff42d796316a7.cat
0x3b42c850	FILE	22558	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:38.000000 UTC	2012-09-13 12:04:39.000000 UTC	2017-01-29 02:58:49.000000 UTC	2015-04-24 20:06:38.000000 UTC	N/A
* 0x3b42c8b0	FILE	22558	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_11_for_KB2729094~31bf3856ad364e35~amd64~~6.1.2.0.cat
* 0x3b42c988	FILE	22558	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	PA3B3F~1.CAT
0x3b42cc50	FILE	22559	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:38.000000 UTC	2012-09-13 12:04:39.000000 UTC	2017-01-29 02:58:49.000000 UTC	2015-04-24 20:06:38.000000 UTC	N/A
* 0x3b42ccb0	FILE	22559	2	File	Archive	FILE_NAME	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	2017-01-29 02:58:46.000000 UTC	Package_11_for_KB2729094~31bf3856ad364e35~amd64~~6.1.2.0.cat
